House_Age,METRO,REGION,BEDROOMS,ROOMS,PERSONS,Rent
57,Town,Western,3,6,3,9314.062937
62,Village,Western,4,8,2,5860.127558
55,Village,Western,3,7,2,8446.520418
55,Village,Western,4,7,2,4861.176876
58,Central City,Southern,2,5,1,8910.112255
38,Others,Western,4,8,4,10785.25512
53,Town,Northern,2,6,2,32467.31637
41,Village,Western,4,8,3,5046.43538
38,Village,Northern,2,5,3,7462.670077
43,Village,Northern,2,4,4,10795.25512
56,Town,Northern,4,8,6,11043.2296
46,Village,Southern,4,9,6,14803.67349
50,Central City,Southern,3,5,1,3625.401364
32,Village,Southern,3,6,2,4648.576535
53,Central City,Southern,4,8,2,8663.445589
40,Town,Western,3,6,4,4402.426876
66,Others,Northern,3,5,1,5830.802728
60,Others,Northern,3,6,2,12813.73131
42,Others,Northern,3,5,3,5059.768713
34,Town,Southern,5,8,4,10508.90477
62,Village,Southern,2,6,3,9773.028922
54,Village,Northern,5,9,3,18687.92519
54,Village,Northern,3,6,3,4503.418372
51,Town,Northern,4,8,3,7487.82824
43,Town,Northern,3,6,2,4520.918372
70,Central City,Northern,4,8,1,10391.92178
55,Village,Estern,4,8,2,12416.54763
75,Central City,Western,2,5,2,7370.170077
58,Central City,Southern,2,4,1,5867.886062
29,Village,Northern,3,5,4,3810.501705
53,Village,Northern,4,7,3,6209.452387
38,Village,Northern,4,9,4,7068.518713
50,Village,Northern,4,8,4,12276.56294
58,Village,Northern,4,7,2,4938.418372
33,Village,Northern,4,7,1,4900.760209
40,Village,Northern,3,7,4,5525.918372
46,Village,Northern,4,8,5,11360.41328
68,Central City,Northern,2,4,1,4325.401364
44,Village,Estern,4,8,5,11885.35546
40,Central City,Estern,3,6,3,4784.668372
62,Town,Estern,4,9,2,11841.18879
37,Others,Western,3,5,4,5387.210891
40,Central City,Western,4,7,5,10855.25512
50,Central City,Western,4,10,3,10610.25512
40,Village,Western,3,5,3,8721.003411
73,Village,Western,4,8,1,18983.80105
61,Village,Western,2,6,2,9843.704093
57,Town,Western,3,6,3,5641.693883
35,Village,Western,2,4,3,4713.734698
37,Town,Northern,3,7,3,7070.486403
34,Others,Northern,3,6,4,5937.052728
76,Others,Northern,4,7,3,18416.45921
66,Central City,Western,4,9,3,7878.403069
82,Central City,Southern,3,7,2,6562.82824
31,Town,Northern,3,5,4,4403.518713
46,Central City,Estern,3,6,1,2241.450682
66,Village,Estern,3,6,1,5678.460891
45,Central City,Western,4,6,4,9459.537426
56,Central City,Western,2,4,3,4141.751705
48,Central City,Western,4,8,2,7321.994907
85,Village,Western,3,5,2,8967.253411
25,Village,Western,3,5,2,5072.943883
42,Others,Western,3,7,6,9087.712596
75,Village,Northern,3,6,2,4436.751705
54,Central City,Southern,4,7,5,7138.661573
47,Central City,Southern,4,8,8,6480.903069
39,Central City,Southern,4,8,5,2738.375853
69,Others,Northern,3,6,3,7189.494907
49,Village,Estern,3,6,4,14443.63097
34,Others,Western,3,5,3,7579.853752
50,Central City,Southern,5,11,2,25713.13779
56,Town,Estern,4,7,4,9395.945589
45,Central City,Northern,4,8,4,11031.99491
37,Central City,Northern,4,7,6,7143.36055
53,Village,Northern,3,8,1,11019.95409
26,Town,Northern,5,13,5,25052.10377
66,Others,Northern,3,6,2,1793.017008
48,Village,Northern,3,6,3,5729.510209
47,Central City,Estern,3,6,5,13757.79763
50,Village,Southern,3,6,8,8344.695589
57,Village,Southern,4,8,4,8843.862255
36,Village,Southern,5,10,5,7801.836744
38,Village,Southern,5,9,7,7449.294225
53,Village,Southern,4,8,4,9751.7211
39,Village,Southern,5,9,7,8150.011914
37,Village,Southern,4,7,4,14164.50682
66,Town,Southern,4,6,3,6309.710891
51,Town,Western,3,5,3,5013.102046
34,Town,Northern,5,9,2,3656.751705
54,Others,Estern,3,6,5,8768.503411
55,Central City,Northern,2,5,1,6702.210891
9,Others,Southern,3,6,-6,12952.00682
45,Central City,Southern,3,7,5,4076.234698
75,Town,Southern,2,6,1,11637.75512
44,Central City,Southern,4,7,3,29939.09868
45,Others,Northern,6,12,6,10911.92178
42,Others,Northern,3,5,3,5395.875853
65,Others,Estern,3,7,1,8879.537426
31,Others,Estern,3,7,3,7760.486403
30,Others,Estern,3,6,4,8081.836744
41,Others,Estern,5,9,3,9036.836744
47,Others,Estern,3,6,6,9938.028922
61,Others,Estern,4,6,2,11361.87926
49,Others,Estern,3,6,1,5043.835039
38,Village,Northern,3,8,2,7055.903069
41,Village,Northern,5,9,3,10252.65477
47,Town,Northern,4,8,4,9113.028922
77,Others,Northern,3,5,1,6122.469395
77,Others,Northern,2,5,1,5814.452387
51,Town,Estern,3,7,1,8780.370759
53,Village,Western,2,4,1,5692.785721
69,Town,Western,3,8,2,7863.920077
61,Town,Western,4,9,2,12235.81464
36,Others,Southern,2,5,2,6430.227899
24,Village,Northern,4,8,2,9201.04593
55,Central City,Northern,4,6,2,6560.069736
45,Village,Northern,4,10,3,16813.39968
47,Town,Estern,4,7,3,9315.887767
59,Town,Estern,3,6,2,6066.377558
58,Village,Estern,2,5,1,4379.568031
50,Central City,Western,4,9,3,10056.04593
37,Village,Southern,5,9,4,8386.520418
38,Village,Western,4,10,4,14505.49832
48,Village,Western,4,8,4,6813.819736
33,Central City,Western,3,8,4,5289.61055
62,Village,Estern,2,6,2,10746.30443
27,Town,Estern,3,5,1,5417.210891
61,Village,Northern,3,7,4,7315.170077
63,Central City,Northern,3,7,1,2699.051023
57,Central City,Western,4,8,2,8326.362255
54,Village,Estern,4,8,3,17017.09186
9,Village,Estern,4,11,-6,38804.71264
58,Village,Estern,3,5,1,5790.559527
65,Town,Northern,4,7,2,5630.443883
64,Central City,Northern,3,6,3,4932.743201
66,Town,Western,4,9,1,26593.13779
54,Others,Western,6,12,3,23720.1786
46,Village,Southern,3,5,1,4218.418372
65,Village,Western,3,7,2,7417.153069
68,Village,Western,3,7,4,5733.777217
49,Village,Western,4,10,4,19091.21601
54,Central City,Southern,4,8,4,11442.28063
44,Village,Northern,4,10,3,14885.18199
66,Central City,Northern,5,10,2,80036.80964
30,Central City,Northern,2,5,1,14692.79763
71,Village,Western,3,5,2,7187.886062
37,Others,Northern,3,6,5,5419.294225
73,Central City,Northern,4,8,2,6560.127558
40,Village,Estern,4,8,2,5434.452387
36,Village,Northern,3,5,4,3709.409868
70,Village,Northern,2,6,2,7074.869054
9,Village,Northern,2,5,-6,5660.443883
46,Village,Northern,4,7,5,5466.277217
29,Village,Northern,3,5,3,5042.943883
56,Town,Estern,3,5,1,3081.39286
37,Village,Estern,3,7,4,14923.35716
51,Town,Estern,2,6,2,8461.362255
65,Town,Northern,3,6,2,9775.212596
54,Others,Northern,4,7,2,9757.554434
43,Others,Northern,4,12,2,18647.13438
65,Others,Northern,4,9,2,13605.65648
67,Others,Northern,3,8,2,3810.401364
60,Village,Southern,4,8,2,31039.09868
66,Village,Southern,2,4,2,13639.30614
45,Central City,Southern,2,5,1,12082.33845
55,Village,Northern,3,5,3,4875.18538
54,Village,Estern,4,8,4,16622.79763
29,Village,Estern,3,7,3,8885.687085
32,Central City,Northern,2,6,2,9406.520418
65,Central City,Northern,3,5,3,7555.586744
54,Central City,Northern,4,9,4,19235.88438
65,Town,Western,3,8,2,12132.23811
74,Town,Northern,3,7,2,24811.47112
38,Central City,Estern,3,8,4,12709.30614
36,Others,Western,3,9,3,10208.90477
61,Others,Western,3,5,2,4483.676876
39,Village,Estern,3,8,2,8497.195589
60,Central City,Southern,3,5,2,13775.19729
31,Central City,Western,5,8,4,5601.119054
25,Village,Western,3,6,2,4934.926876
48,Others,Northern,3,7,3,11951.76362
70,Others,Northern,3,7,2,7321.003411
28,Others,Northern,4,9,2,14118.67349
51,Village,Estern,4,13,4,79831.80964
39,Village,Estern,4,8,4,21861.86057
40,Village,Estern,4,8,4,12506.9643
67,Others,Western,4,8,2,9379.379263
62,Others,Northern,4,7,1,3940.401364
47,Others,Northern,4,8,3,3871.493201
63,Others,Northern,3,7,3,4788.93538
37,Village,Northern,4,9,4,20220.51023
41,Village,Northern,5,8,2,10543.90477
62,Village,Estern,3,5,4,8163.187085
25,Town,Estern,3,8,2,9276.879263
61,Town,Estern,4,8,3,14887.84015
54,Others,Northern,4,8,2,82185.9763
61,Others,Northern,4,8,1,27780.68031
35,Others,Northern,4,7,3,7069.653069
46,Central City,Northern,4,8,5,13258.2143
32,Village,Northern,3,6,1,5327.11055
56,Others,Northern,3,5,2,3578.318031
83,Town,Western,3,6,1,10463.90477
34,Village,Western,3,6,2,6799.552728
61,Others,Northern,3,7,2,12892.79763
72,Others,Northern,4,8,2,19573.34186
59,Others,Northern,3,6,2,3045.875853
32,Others,Northern,3,5,2,5630.127558
53,Town,Northern,4,7,2,7022.670077
35,Town,Northern,4,8,4,6826.219395
89,Village,Northern,3,5,1,11451.24661
57,Town,Northern,3,8,4,5240.243201
67,Others,Southern,3,6,1,11374.4643
48,Central City,Southern,4,8,6,13324.4643
58,Central City,Southern,4,8,3,8377.82824
53,Others,Western,4,7,3,10021.04593
78,Central City,Western,3,5,1,6290.386062
72,Central City,Northern,2,5,2,3320.301023
70,Central City,Northern,4,7,1,6535.802728
87,Others,Southern,2,6,1,8593.54593
30,Others,Western,4,8,4,6167.627558
68,Others,Northern,3,5,2,7108.503411
75,Town,Estern,3,8,2,12329.98131
66,Central City,Southern,4,7,2,12930.97281
80,Town,Southern,3,6,2,4906.277217
61,Village,Northern,3,9,2,10182.7126
54,Others,Southern,3,5,2,6093.144566
9,Others,Southern,4,7,-6,18249.47622
66,Others,Southern,2,4,1,5812.11055
59,Others,Southern,3,5,2,7385.011914
36,Others,Southern,3,5,4,5779.552728
60,Town,Southern,4,9,1,80932.2263
64,Town,Northern,4,9,2,14165.34015
72,Central City,Northern,5,9,4,5963.877558
9,Village,Northern,3,7,-6,5997.469395
34,Town,Northern,3,5,3,4302.426876
57,Town,Northern,3,6,2,5840.343542
60,Central City,Northern,2,4,1,2549.051023
68,Village,Western,3,5,1,8414.595248
51,Central City,Southern,3,6,2,5054.352046
51,Others,Western,3,5,2,6537.153069
62,Village,Northern,3,5,3,11178.58845
67,Others,Southern,3,7,3,10007.23811
54,Others,Southern,3,6,1,5625.127558
42,Village,Northern,3,6,3,5447.426876
39,Village,Northern,3,7,5,7151.794225
65,Village,Northern,2,4,1,6328.777217
70,Central City,Southern,3,6,2,12282.75512
35,Town,Northern,3,8,4,14087.00682
65,Others,Estern,3,7,2,13758.2143
44,Town,Estern,4,7,3,11184.00512
24,Village,Estern,3,6,2,14712.00682
57,Central City,Western,3,7,2,6653.561232
85,Village,Western,3,6,2,6590.960891
50,Central City,Southern,4,7,2,7302.153069
42,Town,Southern,4,8,4,17278.91669
56,Others,Southern,3,6,2,7710.170077
76,Others,Southern,2,7,1,13462.00682
62,Others,Southern,3,8,2,9400.629263
80,Town,Estern,3,5,2,13989.03233
63,Village,Estern,5,9,3,13491.84866
58,Others,Western,3,6,1,3640.243201
76,Others,Estern,3,6,2,4995.243201
53,Village,Estern,4,9,6,33197.51705
60,Village,Northern,3,8,2,9682.238108
55,Village,Northern,3,6,2,2564.051023
53,Village,Northern,5,8,4,17370.42519
9,Village,Northern,3,6,-6,4960.602046
35,Village,Northern,4,8,1,4849.768713
68,Village,Northern,3,5,2,4201.751705
71,Town,Estern,2,4,2,7775.127558
67,Central City,Estern,2,5,1,3558.534015
26,Village,Northern,4,6,1,7743.503411
45,Central City,Northern,3,6,4,6897.886062
34,Town,Western,3,6,4,7986.778922
48,Town,Western,4,6,5,6627.886062
42,Central City,Northern,5,11,4,12090.19729
59,Others,Northern,4,7,2,13676.17349
63,Town,Southern,3,6,2,12176.54763
40,Town,Western,3,5,3,10098.2296
87,Others,Western,3,7,2,6287.727899
49,Village,Northern,3,7,1,9721.04593
28,Central City,Southern,3,5,4,6390.802728
71,Village,Estern,2,5,3,16006.43199
54,Village,Estern,4,7,4,27389.01364
41,Village,Estern,5,9,4,19247.92519
9,Central City,Northern,3,5,-6,14551.21601
40,Central City,Northern,3,5,2,5195.86055
33,Village,Northern,3,5,2,4534.826535
55,Others,Southern,5,10,2,13599.82315
41,Others,Southern,2,5,2,4254.093542
41,Others,Southern,5,10,5,13807.00682
49,Others,Southern,2,5,2,2310.200682
67,Village,Estern,2,5,1,11373.02892
49,Village,Western,3,7,4,7028.302728
79,Central City,Southern,4,10,2,14542.00682
35,Central City,Southern,3,6,4,6773.719395
55,Others,Southern,2,5,1,9990.255116
69,Village,Northern,4,7,4,8632.612255
52,Central City,Southern,5,12,4,24475.96942
54,Village,Southern,3,7,3,11627.75512
47,Village,Northern,5,11,5,21185.51023
82,Others,Southern,2,5,1,7669.336744
70,Town,Northern,4,7,1,7950.586744
42,Village,Southern,3,10,5,16865.42519
61,Village,Southern,4,8,2,6215.960891
52,Others,Northern,3,6,3,3306.39286
61,Central City,Western,3,7,2,15175.38267
30,Central City,Northern,3,6,4,3931.076535
68,Central City,Northern,2,5,2,10552.7126
41,Village,Northern,3,7,4,7196.994907
77,Central City,Northern,3,5,1,5768.044225
54,Village,Northern,4,9,4,14557.84015
9,Town,Western,4,10,-6,11553.63097
56,Village,Western,4,7,3,8839.494907
66,Village,Estern,3,6,1,5132.527217
54,Others,Southern,3,6,3,7009.07824
79,Others,Southern,3,5,1,6390.802728
39,Town,Northern,4,9,5,13253.63097
41,Village,Northern,4,8,2,11925.77212
40,Town,Northern,3,7,2,4551.751705
58,Central City,Northern,3,7,2,7128.144566
32,Village,Northern,3,6,3,5647.627558
29,Central City,Northern,3,5,2,6206.119054
24,Village,Western,3,5,1,4469.926876
77,Others,Southern,2,5,1,3203.576535
49,Central City,Northern,2,5,1,4564.926876
9,Village,Northern,3,5,-6,5031.751705
64,Town,Northern,3,7,2,15526.59015
56,Village,Southern,2,7,2,29579.09868
37,Central City,Southern,4,7,6,8811.362255
44,Central City,Southern,3,9,4,12258.27212
30,Others,Estern,1,4,3,7651.520418
68,Town,Estern,1,5,1,6888.819736
64,Village,Estern,4,8,2,14453.67349
71,Central City,Southern,3,7,2,7370.644566
31,Central City,Western,3,6,2,5437.627558
77,Central City,Western,3,6,3,5116.277217
31,Central City,Western,3,8,2,5989.552728
41,Others,Northern,4,8,3,21203.36908
43,Town,Northern,4,7,4,15984.09015
86,Central City,Northern,3,6,1,6835.285721
46,Central City,Estern,3,5,3,6174.136062
78,Town,Estern,2,5,2,5220.443883
59,Central City,Western,3,7,4,5906.794225
65,Village,Estern,2,6,1,6677.527217
51,Village,Northern,3,6,3,6054.294225
61,Central City,Northern,3,7,1,15308.25682
63,Town,Northern,3,5,2,10859.42178
37,Central City,Northern,3,6,4,5702.785721
50,Village,Northern,3,6,2,4541.751705
68,Village,Southern,2,7,2,10173.9626
35,Village,Southern,3,5,6,8440.528922
22,Others,Northern,4,8,5,9029.379263
65,Others,Northern,4,8,1,13119.88097
54,Village,Estern,5,13,3,9492.311232
36,Central City,Northern,3,7,2,3907.743201
93,Central City,Northern,3,7,1,6696.736403
41,Village,Northern,4,7,3,9623.345248
54,Village,Northern,3,6,2,11858.11396
46,Village,Northern,6,10,3,14351.90648
84,Town,Northern,4,7,2,4723.102046
49,Village,Estern,3,6,2,11340.25512
42,Village,Estern,2,4,2,7864.278922
53,Village,Southern,2,5,1,8674.695589
65,Central City,Southern,4,8,2,16027.88267
36,Central City,Northern,3,6,3,7500.702387
26,Village,Northern,1,3,1,7725.528922
44,Village,Northern,3,6,1,14628.199
58,Town,Southern,4,8,2,7435.170077
39,Village,Northern,3,7,4,9906.620759
43,Village,Northern,4,8,2,20368.84356
46,Town,Estern,3,6,3,9812.870759
76,Central City,Northern,3,5,1,6595.069736
25,Central City,Northern,3,5,2,4417.843542
32,Town,Southern,3,5,4,7819.336744
34,Central City,Estern,2,5,3,28185.68031
33,Central City,Estern,3,6,3,15471.21601
85,Others,Northern,3,6,1,2884.46769
40,Village,Estern,3,6,1,6973.086744
72,Town,Estern,3,9,2,13662.00682
79,Town,Estern,2,5,2,11774.36396
51,Village,Estern,3,5,2,5180.443883
84,Central City,Southern,3,6,1,16073.71601
41,Village,Southern,5,9,5,41207.68713
41,Town,Estern,3,7,3,10046.87926
82,Town,Estern,4,8,1,11437.69729
72,Others,Northern,2,5,1,7883.187085
41,Others,Northern,4,7,4,83239.7263
9,Others,Northern,4,7,-6,79261.80964
63,Others,Southern,2,8,2,8523.962596
67,Others,Southern,2,6,1,3362.801023
65,Others,Northern,3,7,1,11248.90477
68,Others,Southern,3,7,2,1835.258504
62,Others,Western,4,8,2,10517.33845
67,Central City,Southern,4,8,2,13741.48981
69,Town,Western,4,8,2,8046.836744
38,Central City,Estern,1,3,1,28384.01364
39,Town,Western,4,6,1,5956.377558
28,Others,Western,2,4,2,5080.960891
40,Others,Northern,3,6,2,13666.33165
53,Others,Northern,3,6,2,4815.86055
67,Others,Western,2,6,1,6823.144566
65,Others,Southern,3,6,2,14849.54934
54,Village,Western,5,10,4,10732.75512
68,Town,Southern,4,8,2,21128.46942
44,Village,Northern,3,7,5,9065.270418
51,Central City,Northern,2,4,2,2796.450682
75,Village,Estern,3,7,2,7872.353752
42,Town,Estern,3,5,5,8805.528922
53,Town,Northern,4,8,3,9399.379263
59,Village,Northern,3,6,2,4753.576535
66,Village,Northern,1,3,1,3930.401364
93,Village,Northern,2,5,2,4821.909868
55,Town,Western,3,10,3,10657.91328
56,Town,Northern,2,5,2,6629.136062
61,Town,Northern,3,5,2,5463.102046
54,Village,Southern,3,6,3,6680.644566
56,Village,Estern,3,8,4,8443.187085
42,Village,Western,3,6,4,8256.520418
45,Village,Northern,3,6,4,3087.226194
57,Town,Northern,4,8,1,11527.29593
63,Town,Northern,3,6,2,4366.751705
43,Central City,Northern,4,9,4,11475.25512
63,Town,Northern,3,8,2,7178.503411
84,Town,Northern,4,6,2,7350.486403
53,Village,Western,4,9,4,6853.403069
52,Village,Estern,4,9,3,17318.75853
51,Town,Northern,4,8,5,11420.25512
43,Town,Western,3,5,4,7772.770418
58,Village,Southern,4,8,2,13645.23981
71,Village,Northern,2,6,1,12931.13097
32,Others,Northern,3,5,1,4799.768713
85,Others,Northern,2,4,1,4421.751705
67,Village,Northern,3,8,2,24484.6616
68,Village,Northern,4,10,5,9605.887767
44,Town,Northern,4,8,3,5995.960891
38,Village,Southern,3,5,3,5559.768713
49,Town,Estern,4,8,6,11207.07994
62,Village,Northern,4,8,2,12584.4643
50,Village,Estern,4,8,3,14147.32315
43,Town,Northern,3,6,4,4112.743201
40,Village,Northern,4,7,4,7142.153069
29,Village,Northern,3,6,4,5368.93538
72,Village,Northern,3,5,1,7283.503411
57,Village,Northern,3,7,4,8808.503411
50,Village,Western,5,11,5,44567.77217
40,Village,Western,4,8,4,81640.14297
46,Village,Western,4,8,7,17012.09186
67,Village,Western,4,9,2,26584.01364
35,Village,Western,4,9,5,14005.75682
44,Village,Western,3,6,4,7571.836744
46,Central City,Western,4,7,4,7069.653069
41,Town,Western,3,6,4,6042.627558
67,Village,Western,4,12,2,27061.93031
39,Town,Southern,3,6,3,6688.460891
35,Village,Southern,5,10,6,6510.127558
60,Central City,Southern,4,9,2,14968.67349
37,Village,Southern,5,10,6,14414.88097
60,Village,Estern,4,8,4,3525.401364
43,Town,Estern,2,5,2,10579.2211
64,Village,Northern,3,9,2,10117.61226
52,Village,Northern,5,9,2,25179.34527
26,Village,Northern,3,5,4,3400.401364
53,Village,Northern,3,6,4,12771.13097
66,Village,Western,4,9,2,9841.462596
46,Central City,Western,4,10,4,11450.57144
43,Village,Western,4,7,2,19446.61737
66,Village,Southern,2,4,1,7478.503411
22,Central City,Northern,3,5,3,4362.901364
24,Village,Western,2,4,1,5348.93538
48,Town,Western,4,12,4,14690.29763
33,Village,Western,3,7,2,5136.751705
39,Village,Western,4,8,4,8187.153069
42,Village,Western,3,8,4,8570.486403
56,Village,Western,4,9,4,17602.92519
60,Village,Western,3,6,1,10861.92178
75,Village,Northern,3,7,4,14219.4643
42,Village,Northern,2,4,4,3290.875853
33,Village,Northern,2,4,3,5518.102046
39,Village,Northern,4,7,4,7325.127558
67,Central City,Southern,3,7,2,13369.09015
65,Village,Northern,3,6,2,5292.11055
56,Village,Estern,3,7,2,18816.67519
69,Village,Estern,2,6,1,8316.003411
59,Town,Estern,3,7,2,18538.75853
44,Village,Estern,4,9,5,11446.50512
48,Village,Estern,4,8,5,8693.503411
38,Village,Estern,3,5,2,8025.170077
9,Village,Estern,3,5,-6,78760.14297
67,Village,Estern,4,8,2,15232.84015
61,Town,Estern,4,10,4,15229.50682
50,Village,Western,3,5,1,7420.170077
40,Central City,Western,3,6,4,19567.49322
60,Central City,Western,4,8,3,29869.09868
58,Village,Estern,2,4,2,5556.277217
80,Central City,Southern,3,6,2,8094.494907
9,Central City,Northern,2,7,-6,3475.918372
64,Town,Northern,3,5,2,4888.777217
68,Village,Northern,3,6,2,4456.751705
68,Village,Southern,3,5,1,6699.452387
9,Village,Southern,2,6,-6,13843.199
60,Village,Northern,2,4,1,7016.277217
53,Central City,Southern,5,9,2,14577.00682
50,Others,Estern,3,7,3,7354.75341
57,Village,Northern,3,6,1,3808.418372
59,Town,Northern,3,8,3,7664.595248
28,Village,Western,4,7,2,7235.744907
54,Town,Northern,3,7,2,5507.785721
41,Village,Southern,3,7,4,24931.94561
52,Central City,Southern,3,7,3,4296.076535
87,Village,Western,2,6,2,5475.127558
45,Town,Estern,2,4,1,8359.494907
51,Town,Western,5,10,1,29364.09868
85,Village,Western,2,4,1,8146.57824
38,Town,Western,3,6,4,5828.202387
53,Village,Northern,3,7,3,7598.819736
